,0
2395,accounts
2396,workstations
2397,troubleshoot
2398,issues
2399,outages
2400,ensure
2401,security
2402,access
2403,controls
2404,backups
2405,firewalls
2406,need
2407,position
2408,must
2409,least
2410,2
2411,years
2412,helpdesk
2413,related
2414,role
2415,technology
2416,company
2417,least
2418,2
2419,years
2420,windows
2421,administration
2422,laptops
2423,desktops
2424,monitoring
2425,user
2426,management
2427,linux
2428,cli
2429,basic
2430,1
2431,year
2432,least
2433,1
2434,year
2435,vmware
2436,nice
2437,junos
2438,panos
2439,cloud
2440,aws
2441,gcp
2442,azure
2443,60k-
2444,80k
2445,401k
2446,match
2447,unlimited
2448,pto
2449,hybrid
2450,workplace
2451,site
2452,2
2453,days
2454,week
2455,administrator
2456,today
2457,must
2458,authorized
2459,u.s.
2460,cybercoders
2461,inc
2462,proud
2463,qualified
2464,right
2465,–
2466,compliance
2467,persons
2468,hired
2469,verify
2470,identity
2471,eligibility
2472,complete
2473,eligibility
2474,verification
2475,document
2476,form
2477,upon
2478,hire
2479,reportjob
2480,summary
2481,identity
2482,access
2483,management
2484,administrator
2485,shall
2486,performing
2487,systems
2488,management
2489,activities
2490,current
2491,future
2492,computer
2493,systems
2494,related
2495,hardware
2496,software
2497,networking
2498,components
2499,evaluating
2500,current
2501,projected
2502,demands
2503,state‑of‑the‑art
2504,computer
2505,software
2506,recommending
2507,modifications
2508,current
2509,architectures
2510,procedures
2511,configurations
2512,maximize
2513,utilization
2514,existing
2515,resources
2516,design
2517,implement
2518,customizations
2519,computer
2520,environment
2521,meet
2522,children
2523,hospital
2524,user
2525,community
2526,recommending
2527,software
2528,acquisitions
2529,meet
2530,projected
2531,demands
2532,perform
2533,product
2534,evaluations
2535,trials
2536,part
2537,continuing
2538,effort
2539,improve
2540,productivity
2541,existing
2542,software
2543,interacting
2544,application
2545,network
2546,end
2547,user
2548,support
2549,staff
2550,vendors
2551,end
2552,user
2553,community
2554,design
2555,evaluate
2556,computer
2557,system
2558,environments
2559,associated
2560,applications
2561,identifying
2562,end
2563,user/application
2564,relate
2565,computer
2566,systems
2567,environments
2568,order
2569,develop
2570,execute
2571,plan
2572,within
2573,project
2574,frames
2575,responding
2576,computer
2577,system
2578,problems
2579,resolving
2580,timely
2581,basis
2582,adhering
2583,problem
2584,resolution
2585,escalation
2586,procedures
2587,maintaining
2588,computer
2589,system
2590,security
2591,keep
2592,current
2593,published
2594,security
2595,warnings
2596,monitor
2597,daily
2598,security
2599,audit
2600,trail
2601,multiple
2602,systems
2603,inform
2604,management
2605,security
2606,breaches
2607,holes
2608,computer
2609,system
2610,security
2611,propose
2612,solutions
2613,providing
2614,consulting
2615,technical
2616,support
2617,peers
2618,operating
2619,staff
2620,application
2621,staff
2622,research
2623,computing
2624,end
2625,user
2626,assisting
2627,maintaining
2628,performance
2629,statistics
2630,provides
2631,performance
2632,tuning
2633,identifying
2634,problem
2635,areas
2636,develop
2637,disaster
2638,recovery
2639,backup
2640,strategies
2641,order
2642,qualify
2643,must
2644,knowledge
2645,theories
2646,principles
2647,concepts
2648,typically
2649,acquired
2650,completion
2651,bachelor
2652,degree
2653,computer
2654,science
2655,related
2656,field
2657,five
2658,years
2659,analytical
2660,skills
2661,collect
2662,information
2663,diverse
2664,sources
2665,professional
2666,principles
2667,performing
2668,various
2669,analyses
2670,summarize
2671,information
2672,data
2673,order
2674,solve
2675,problems
2676,design
2677,relatively
2678,complex
2679,systems
2680,programs
2681,cross
2682,department/divisional
2683,lines
2684,skills
2685,order
2686,effectively
2687,deal
2688,conflicting
2689,views
2690,issues
2691,mediate
2692,fair
2693,solutions
2694,well‑developed
2695,writing
2696,skillsjob
2697,title/position
2698,identity
2699,access
2700,management
2701,security
2702,administrator
2703,administrator
2704,100
2705,note
2706,would
2707,cyberark
2708,sailpoint
2709,technologies
2710,100
2711,anywhere
2712,us
2713,summary
2714,security
2715,operations
2716,engineer
2717,consultant
2718,contributes
2719,technical
2720,tasks
2721,supporting
2722,identity
2723,governance
2724,administration
2725,iga
2726,including
2727,development
2728,administration
2729,iga
2730,systems
2731,technical
2732,solutions
2733,provide
2734,maintain
2735,cybersecurity
2736,organization
2737,technology
2738,architecture
2739,products
2740,key
2741,completes
2742,tasks
2743,support
2744,identity
2745,lifecycle
2746,management
2747,including
2748,user
2749,account
2750,access
2751,provisioning
2752,deprovisioning
2753,joiners
2754,leavers
2755,movers
2756,develops
2757,executes
2758,administers
2759,identity
2760,access
2761,management
2762,solutions
2763,platforms
2764,tasks
2765,processes
2766,assists
2767,more-senior
2768,information
2769,security
2770,roles
2771,reviewing
2772,evaluating
2773,technology
2774,security
2775,systems
2776,performs
2777,development
2778,integration
2779,programming
2780,tasks
2781,support
2782,cybersecurity
2783,applications
2784,systems
2785,solutions
2786,according
2787,defined
2788,specifications
2789,supports
2790,research
2791,contributes
2792,compiling
2793,data
2794,contributes
2795,testing
2796,plans
2797,identify
2798,initially
2799,assess
2800,potential
2801,vulnerabilities
2802,areas
2803,exploitation
2804,technology
2805,applications
2806,systems
2807,solutions
2808,learns
2809,becomes
2810,familiar
2811,strategies
2812,effective
2813,successful
2814,interaction
2815,technical
2816,peers
2817,supervisory
2818,supervisory
2819,preferred
2820,education
2821,bachelor
2822,degree
2823,equivalent
2824,2
2825,years
2826,related
2827,knowledge
2828,sailpoint
2829,cyberark
2830,similar
2831,platforms
2832,certificates
2833,licenses
2834,registrations
2835,imi
2836,certified
2837,access
2838,management
2839,specialist
2840,cams
2841,comptia
2842,security+
2843,cybersecurity
2844,certifications
2845,functional
2846,skills
2847,basic
2848,decision-making
2849,skills
2850,escalate
2851,appropriate
2852,establish
2853,manage
2854,relationships
2855,internal
2856,external
2857,partners
2858,basic
2859,project
2860,management
2861,skills
2862,including
2863,prioritize
2864,organize
2865,effectively
2866,environment
2867,perform
2868,well
2869,face-paced
2870,environment
2871,intermediate
2872,knowledge
2873,microsoft
2874,suite
2875,word
2876,excel
2877,powerpoint
2878,think
2879,conceptually
2880,analytically
2881,creatively
2882,good
2883,oral
2884,written
2885,skills
2886,analyze
2887,data
2888,problem
2889,resolution
2890,li-pj1
2891,li-remote
2892,general
2893,holdings
2894,corp.
2895,eo
2896,–
2897,veterans/disabled
2898,categories
2899,qualified
2900,regardless
2901,candidates
2902,must
2903,possess
2904,authorization
2905,practice
2906,sponsor
2907,visas
2908,event
2909,need
2910,completing
2911,online
2912,application
2913,contact
2914,ngic
2915,main
2916,office
2917,phone
2918,336
2919,435-2000
2920,general
2921,holdings
2922,general
2923,holdings
2924,corp.
2925,member
2926,allstate
2927,family
2928,companies
2929,headquartered
2930,city
2931,general
2932,traces
2933,roots
2934,1939
2935,strength
2936,rating
2937,a–
2938,excellent
2939,a.m.
2940,provides
2941,personal
2942,commercial
2943,automobile
2944,homeowners
2945,umbrella
2946,recreational
2947,vehicle
2948,motorcycle
2949,supplemental
2950,niche
2951,products
2952,specialty
2953,personal
2954,lines
2955,holding
2956,company
2957,subsidiaries
2958,provide
2959,variety
2960,products
2961,including
2962,personal
2963,commercial
2964,automobile
2965,homeowners
2966,umbrella
2967,recreational
2968,vehicle
2969,supplemental
2970,lender-placed
2971,niche
2972,products
2973,general
2974,fast
2975,paced
2976,dynamic
2977,entrepreneurial
2978,organization
2979,live
2980,exemplify
2981,call
2982,4es
2983,general
2984,energized
2985,engaged
2986,empowered
2987,execute
2988,order
2989,provide
2990,exceptional
2991,customers
2992,passionate
2993,organization
2994,value
2995,add
2996,successful
2997,general
2998,embody
2999,4es
3000,poised
3001,outperform
3002,competition
3003,general
3004,us
3005,extraordinary
3006,come
3007,companies
3008,partners
3009,direct
3010,general
3011,auto
3012,life
3013,personal
3014,express
3015,century-national
3016,abc
3017,agencies
3018,natgen
3019,preferred
3020,natgen
3021,premier
3022,seattle
3023,specialty
3024,general
3025,lender
3026,ars
3027,rac
3028,partners
3029,mountain
3030,valley
3031,indemnity
3032,jersey
3033,skylands
3034,adirondack
3035,exchange
3036,velapoint
3037,quotit
3038,healthcompare
3039,ahcp
3040,nhic
3041,healthcare
3042,solutions
3043,north
3044,star
3045,marketing
3046,euro
3047,accident
3048,addition
3049,phenomenal
3050,career
3051,general
3052,offers
3053,excellent
3054,including
3055,training
3056,wellness
3057,programs
3058,life
3059,short/long
3060,term
3061,401k
3062,w/
3063,company
3064,match
3065,company
3066,holidays
3067,generous
3068,time-off
3069,policy
3070,discount
3071,program
3072,career
3073,advancement
3074,development
3075,opportunities
3076,on-site
3077,healthcare
3078,clinic
3079,winston-salem
3080,cleveland
3081,offices
3082,on-site
3083,fitness
3084,center
3085,cleveland
3086,dallas
3087,offices
3088,subsidized
3089,parking
3090,cleveland
3091,office
3092,general
3093,holdings
3094,corp.
3095,eo
3096,–
3097,veterans/disabled
3098,categories
3099,qualified
3100,regardless
3101,candidates
3102,must
3103,possess
3104,authorization
3105,practice
3106,sponsor
3107,visas
3108,event
3109,need
3110,completing
3111,online
3112,application
3113,contact
3114,ngic
3115,main
3116,office
3117,phone
3118,336
3119,435-2000
3120,application
3121,1312572
3122,apex
3123,systems
3124,seeking
3125,user
3126,device
3127,administrator
3128,immediate
3129,email
3130,resume
3131,adison
3132,arunderwood
3133,apexsystems.com
3134,alex
3135,awakefield
3136,apexsystems.com
3137,position
3138,summary
3139,user
3140,device
3141,administrator
3142,works
3143,service
3144,desk
3145,windows
3146,engineers
3147,system
3148,architects
3149,security
3150,teams
3151,support
3152,users
3153,computers
3154,personal
3155,devices
3156,related
3157,technologies
3158,enterprise
3159,environment
3160,position
3161,requires
3162,highly
3163,technical
3164,person
3165,deep
3166,understanding
3167,user
3168,device
3169,management
3170,microsoft
3171,centric
3172,ecosystem
3173,position
3174,requires
3175,operational
3176,isolate
3177,analyze
3178,resolve
3179,technical
3180,issues
3181,security
3182,partners
3183,ensure
3184,devices
3185,infrastructure
3186,patched
3187,within
3188,stated
3189,slas
3190,remediate
3191,non-compliant
3192,devices
3193,timely
3194,manner
3195,support
3196,security
3197,incident
3198,response
3199,events
3200,necessary
3201,assist
3202,service
3203,desk
3204,clinical
3205,applications
3206,teams
3207,deploying
3208,updating
3209,applications
3210,group
3211,policies
3212,endpoint
3213,central
3214,intune
3215,related
3216,technologies
3217,consolidate
3218,group
3219,policies
3220,endpoint
3221,central
3222,configurations
3223,reduce
3224,complexity
3225,provide
3226,enhanced
3227,performance
3228,guidance
3229,enterprise
3230,architect
3231,implement
3232,standards
3233,roles
3234,based
3235,user
3236,access
3237,workstation
3238,naming
3239,conventions
3240,organizational
3241,unit
3242,structure
3243,automate
3244,repetitive
3245,tasks
3246,user
3247,provisioning
3248,m365
3249,licensing
3250,rights
3251,assignment
3252,powershell
3253,similar
3254,tools
3255,administer
3256,user
3257,authentication
3258,application
3259,access
3260,onelogin
3261,develop
3262,maintain
3263,documentation
3264,including
3265,sops
3266,run
3267,books
3268,configuration
3269,standards
3270,user
3271,documentation
3272,assist
3273,user
3274,onboarding
3275,provide
3276,regular
3277,reports
3278,tasks
3279,accomplished
3280,current
3281,issues
3282,progress
3283,toward
3284,goals
3285,leverage
3286,use
3287,servicenow
3288,workflow
3289,ticketing
3290,system
3291,communicate
3292,end
3293,users
3294,technical
3295,teams
3296,management
3297,clear
3298,concise
3299,manner
3300,information
3301,technology
3302,department
3303,assist
3304,project
3305,implementations
3306,tasks
3307,requested
3308,education/licensing/certification
3309,computer
3310,science
3311,preferred
3312,equivalent
3313,microsoft
3314,certified
3315,systems
3316,associate
3317,microsoft
3318,certified
3319,desktop
3320,associate
3321,windows
3322,operating
3323,system
3324,fundamentals
3325,related
3326,information
3327,technology
3328,certifications
3329,preferred
3330,3+
3331,years
3332,progressive
3333,designing
3334,implementing
3335,supporting
3336,users
3337,endpoint
3338,devices
3339,windows
3340,active
3341,directory
3342,environment
3343,previous
3344,working
3345,organization
3346,focused
3347,efforts
3348,plus
3349,knowledge
3350,skills
3351,effective
3352,oral
3353,written
3354,interpersonal
3355,skills
3356,exceptional
3357,customer
3358,service
3359,skills
3360,non-essential
3361,responsibilities-
3362,perform
3363,assigned
3364,eeo
3365,apex
3366,systems
3367,discriminate
3368,allow
3369,discrimination
3370,basis
3371,creed
3372,including
3373,pregnancy
3374,childbirth
3375,breastfeeding
3376,related
3377,conditions
3378,identity
3379,ancestry
3380,citizenship
3381,genetic
3382,information
3383,registered
3384,domestic
3385,partner
3386,crime
3387,victim
3388,political
3389,affiliation
3390,union
3391,membership
3392,apex
3393,consider
3394,qualified
3395,criminal
3396,histories
3397,manner
3398,consistent
3399,visited
3400,website
3401,search
3402,information
3403,opportunities
3404,position
3405,require
3406,using
3407,website
3408,search
3409,application
3410,contact
3411,department
3412,employeeservices
3413,apexsystems.com
3414,844-463-6178
3415,contract
3416,raleigh
3417,nc
3418,us
3419,engineering
3420,technicians
3421,date
3422,posted
3423,november
3424,22
3425,2022
3426,reportm
3427,consulting
3428,conceived
3429,2002
3430,creating
3431,highly
3432,effective
3433,teams
3434,elite
3435,consultants
3436,deliver
3437,strategic
3438,process
3439,technology
3440,solutions
3441,enterprise
3442,organizations
3443,us
3444,commitment
3445,delivery
3446,complex
3447,environments
3448,long-term
3449,customer
3450,success
3451,merged
3452,process
3453,technology
3454,innovative
3455,solutions
3456,established
3457,deep
3458,pockets
3459,expertise
3460,enabled
3461,innovative
3462,transformation
3463,evolving
3464,businesses
3465,intentionally
3466,cultivated
3467,steady
3468,growth
3469,focused
3470,approachable
3471,helpful
3472,dearly
3473,valued
3474,clients
3475,cared-for
3476,employees
3477,people
3478,simply
3479,“
3480,care
3481,hard
3482,”
3483,reflects
3484,products
3485,interactions
3486,culture
3487,consulting
3488,looking
3489,systems
3490,administrators
3491,levels
3492,support
3493,contract
3494,secret
3495,top
3496,secret
3497,clearance
3498,interested
3499,someone
3500,possesses
3501,applies
3502,exceptional
3503,comprehensive
3504,knowledge
3505,key
3506,tasks
3507,multiple
3508,complex
3509,assignments
3510,works
3511,well
3512,others
3513,upkeep
3514,configuration
3515,reliable
3516,operation
3517,computer
3518,systems
3519,system
3520,administrator
3521,ensure
3522,uptime
3523,performance
3524,resources
3525,security
3526,computers
3527,manage
3528,meet
3529,users
3530,systems
3531,administrator
3532,could
3533,focused
3534,following
3535,areas
3536,database
3537,administrator
3538,dba
3539,maintains
3540,database
3541,system
3542,integrity
3543,data
3544,efficiency
3545,performance
3546,system
3547,network
3548,administrator
3549,maintains
3550,network
3551,infrastructure
3552,switches
3553,routers
3554,diagnoses
3555,problems
3556,behavior
3557,network-attached
3558,computers
3559,security
3560,administrator
3561,specialist
3562,computer
3563,network
3564,security
3565,including
3566,administration
3567,security
3568,devices
3569,firewalls
3570,well
3571,consulting
3572,general
3573,security
3574,measures
3575,web
3576,administrator
3577,maintains
3578,web
3579,server
3580,allow
3581,internal
3582,external
3583,access
3584,web
3585,sites
3586,tasks
3587,include
3588,managing
3589,multiple
3590,sites
3591,administering
3592,security
3593,configuring
3594,necessary
3595,components
3596,software
3597,may
3598,also
3599,include
3600,software
3601,change
3602,management
3603,system
3604,programmer
3605,creates
3606,modifies
3607,test
3608,code
3609,forms
3610,script
3611,allow
3612,computer
3613,applications
3614,run
3615,may
3616,also
3617,develop
3618,write
3619,computer
3620,programs
3621,store
3622,locate
3623,retrieve
3624,specific
3625,documents
3626,data
3627,information
3628,computer
3629,operator
3630,performs
3631,routine
3632,maintenance
3633,upkeep
3634,changing
3635,backup
3636,tapes
3637,replacing
3638,failed
3639,drives
3640,secret
3641,top
3642,secret
3643,clearance
3644,performed
3645,remotely
3646,however
3647,staff
3648,may
3649,support
3650,face-to-face
3651,meetings
3652,line
3653,end
3654,users
3655,potential
3656,face-to-face
3657,safe
3658,ceremonies
3659,occasion
3660,consulting
3661,proactively
3662,fulfills
3663,role
3664,discriminate
3665,applicant
3666,identity
3667,expression
3668,ysun3e4bxo
3669,reportmetcor/lsi
3670,need
3671,lms
3672,administrator
3673,support
3674,delivery
3675,learning
3676,materials
3677,employees
3678,lms
3679,administrator
3680,position
3681,full-time
3682,offers
3683,long-term
3684,internal
3685,growth
3686,within
3687,established
3688,organization
3689,lms
3690,administrator
3691,role
3692,includes
3693,maintain
3694,system
3695,documentation
3696,include
3697,user
3698,manuals
3699,ato/lms
3700,configuration
3701,documents
3702,system
3703,reports
3704,manage
3705,content
3706,types
3707,ensure
3708,correct
3709,formats
3710,uploaded
3711,provide
3712,tier
3713,ii
3714,support
3715,various
3716,user
3717,roles
3718,attend
3719,bi-weekly
3720,quarterly
3721,support
3722,meetings
3723,lms
3724,vendor
3725,coordinate
3726,updates
3727,patches
3728,client
3729,determine
3730,functionality
3731,existing
3732,courseware
3733,patches
3734,updates
3735,applied
3736,collaborate
3737,lms
3738,vendor
3739,stakeholders
3740,minimize
3741,system
3742,downtime
3743,create
3744,update
3745,user
3746,records
3747,assist
3748,building
3749,accurately
3750,assigning
3751,role
3752,supervisor
3753,instructor
3754,etc
3755,accounts
3756,provide
3757,virtual
3758,small
3759,group
3760,training
3761,lms
3762,users
3763,bring
3764,table
3765,3+
3766,years
3767,managing
3768,lms
3769,include
3770,user
3771,records
3772,accounts
3773,etc
3774,management
3775,help
3776,desk
3777,and/or
3778,troubleshooting
3779,sap
3780,success
3781,factors
3782,lms
3783,preferred
3784,training
3785,coaching
3786,instructing
3787,others
3788,virtually
3789,excellent
3790,written
3791,skills
3792,proficient
3793,microsoft
3794,office
3795,high
3796,degree
3797,adaptability
3798,flexibility
3799,education
3800,bachelor
3801,degree
3802,related
3803,field
3804,company
3805,metcor/lsi
3806,verified
3807,small
3808,focus
3809,developing
3810,delivering
3811,learning
3812,solutions
3813,exceed
3814,customer
3815,expectations
3816,view
3817,customer
3818,long-term
3819,partner
3820,dedicate
3821,exceptionally
3822,high
3823,standards
3824,excellence
3825,program
3826,culture
3827,characterized
3828,small
3829,company
3830,feeling
3831,personal
3832,ownership
3833,people
3834,enjoy
3835,knowing
3836,access
3837,company
3838,leadership
3839,make
3840,things
3841,happen
3842,influence
3843,make
3844,difference
3845,understand
3846,make
3847,productive
3848,contribution
3849,lives
3850,customers
3851,positions
3852,require
3853,pass
3854,background
3855,investigation
3856,conducted
3857,government
3858,agency
3859,drug
3860,test
3861,us
3862,citizenship
3863,metcor/lsi
3864,offers
3865,competitive
3866,includes
3867,medical/dental/vision
3868,coverage
3869,company
3870,sponsored
3871,life
3872,vacation/sick/holidays
3873,401k
3874,profit
3875,sharing
3876,pretax
3877,commuter
3878,company
3879,culture
3880,metcor/lsi
3881,fosters
3882,collaborative
3883,culture
3884,people
3885,encouraged
3886,grow
3887,innovate
3888,included
3889,effort
3890,communities
3891,practice
3892,monthly
3893,lunch
3894,learns
3895,weekly
3896,allotted
3897,professional
3898,development
3899,metcor/lsi
3900,employer/veterans/disabled
3901,qualified
3902,identity
3903,discriminated
3904,based
3905,policy
3906,ots
3907,seeking
3908,oracle
3909,sso
3910,identity
3911,access
3912,administrator
3913,growing
3914,role
3915,implement
3916,analyze
3917,resolve
3918,single
3919,sign-on
3920,sso
3921,identity
3922,access
3923,issues
3924,initiatives
3925,within
3926,highly
3927,visible
3928,mission-critical
3929,24x7
3930,environment
3931,large
3932,enterprise-wide
3933,oracle
3934,single
3935,sign-on
3936,sso
3937,implementations
3938,involving
3939,attributes/role-based
3940,authorization
3941,model
3942,configuration
3943,oracle
3944,oam
3945,environments
3946,high
3947,availability
3948,hands-on
3949,integrating
3950,oracle
3951,middleware
3952,identity
3953,access
3954,management
3955,oracle
3956,unified
3957,directory
3958,used
3959,implement
3960,role-based
3961,access
3962,control
3963,authorization
3964,model
3965,support
3966,oracle
3967,sso
3968,integration
3969,enterprise
3970,production
3971,applications
3972,oracle
3973,r12.2.x
3974,obiee
3975,oracle
3976,financials
3977,r12.2.x
3978,well
3979,supporting
3980,dev/test
3981,ite
3982,environments
3983,well
3984,planning
3985,design
3986,development
3987,enhancement
3988,build
3989,migration
3990,patch
3991,test
3992,activities
3993,support
3994,enterprise
3995,build
3996,instances
3997,perform
3998,refreshes
3999,upgrades/migrations
4000,oam
4001,oud
4002,ohs
4003,would
4004,include
4005,evaluating
4006,additional
4007,functionality
4008,tools
4009,also
4010,utilize
4011,current
4012,functionality
4013,tools
4014,ways
4015,increase
4016,oracle
4017,sso
4018,enabled
4019,applications
4020,enterprise-wide
4021,assists
4022,operations
4023,development
4024,engineering
4025,support
4026,staff/teams
4027,working
4028,directly
4029,internal
4030,external
4031,functional
4032,teams
4033,also
4034,provide
4035,support
4036,enterprise
4037,provide
4038,support
4039,maintenance
4040,oracle
4041,sso
4042,configuration
4043,relates
4044,enterprise
4045,integrated
4046,systems
4047,infrastructure
4048,ensure
4049,operational
4050,viability
4051,provide
4052,support
4053,installation
4054,configuration
4055,administration
4056,troubleshooting
4057,issues
4058,related
4059,weblogic
4060,webcenter
4061,platforms
4062,include
4063,perform
4064,patch
4065,analysis
4066,middleware
4067,components
4068,provides
4069,guidance
4070,recommendations
4071,engineering
4072,implementation
4073,supported
4074,operations
4075,staff
4076,supports
4077,resolution
4078,defects
4079,provide
4080,bug
4081,fixes
4082,related
4083,oracle
4084,sso
4085,components
4086,review
4087,validate
4088,update
4089,approved
4090,order
4091,produce
4092,system
4093,architecture
4094,design
4095,oracle
4096,sso
4097,solution
4098,supporting
4099,activities
4100,capacity
4101,planning
4102,testing
4103,problem/issue
4104,resolution
4105,activities
4106,supporting
4107,planning
4108,execution
4109,oracle
4110,sso
4111,enterprise-wide
4112,solution
4113,support
4114,enterprise
4115,basic
4116,proficient
4117,implementing
4118,configuring
4119,integrating
4120,administering
4121,following
4122,oracle
4123,access
4124,management
4125,oam
4126,versions
4127,11g
4128,11.1.2.x
4129,12c
4130,12.2.1.x
4131,oracle
4132,unified
4133,directory
4134,oud
4135,versions
4136,11g
4137,11.1.2.x
4138,12c
4139,12.2.1.x
4140,oracle
4141,http
4142,server
4143,ohs
4144,version
4145,11g
4146,11.1.2.x
4147,12c
4148,12.2.1.x
4149,upgrading
4150,oud
4151,ohs
4152,11g.x
4153,12c
4154,least
4155,full
4156,lifecycle
4157,engagement
4158,oracle
4159,sso
4160,technical
4161,specialist
4162,large-scale
4163,implementation
4164,and/or
4165,large-scale
4166,upgrade
4167,demonstrated
4168,installations
4169,configurations
4170,administration
4171,troubleshooting
4172,sso
4173,issues
4174,related
4175,weblogic
4176,webcenter
4177,platforms
4178,along
4179,perform
4180,patch
4181,analysis
4182,middleware
4183,components
4184,provide
4185,engineering
4186,guidance
4187,recommendations
4188,implementation
4189,support
4190,staff
4191,demonstrated
4192,oracle
4193,sso
4194,utilizes
4195,following
4196,oracle
4197,components
4198,oracle
4199,sso
4200,oracle
4201,identity
4202,management
4203,idm
4204,oracle
4205,identity
4206,access
4207,management
4208,oracle
4209,access
4210,manager
4211,oam
4212,oracle
4213,virtual
4214,directory
4215,ovd
4216,oracle
4217,ohs
4218,oracle
4219,http
4220,server
4221,oracle
4222,directory
4223,manager
4224,odsm
4225,oracle
4226,webgate
4227,oracle
4228,internet
4229,directory
4230,unified
4231,directory
4232,oid/oud
4233,desired
4234,skills
4235,possess
4236,strong
4237,analytical
4238,collaborative
4239,organizational
4240,proactive
4241,problem-solving
4242,skills
4243,demonstrates
4244,independently
4245,minimal
4246,supervision
4247,large
4248,high
4249,ops
4250,tempo
4251,comptia
4252,sec+
4253,iaw
4254,dod
4255,8570
4256,naclc/t3
4257,investigation
4258,position
4259,senior
4260,database
4261,engineer
4262,az
4263,candidates
4264,term
4265,permanent
4266,hire
4267,130k
4268,doe
4269,position
4270,summary
4271,senior
4272,database
4273,administrator/engineer
4274,also
4275,works
4276,infrastructure
4277,applications
4278,design
4279,consult
4280,existing
4281,systems
4282,optimize
4283,performance
4284,reliability
4285,principle
4286,manages
4287,installation
4288,patching
4289,upgrades
4290,enterprise
4291,database
4292,systems
4293,manages
4294,user
4295,provisioning
4296,security
4297,enterprise
4298,database
4299,systems
4300,maintains
4301,integrity
4302,data
4303,within
4304,production
4305,environment
4306,including
4307,execution
4308,proper
4309,backup
4310,restoration
4311,policies
4312,procedures
4313,provides
4314,guidance
4315,input
4316,selection
4317,implementation
4318,database
4319,administration
4320,tools
4321,administers
4322,database
4323,cleanup
4324,optimization
4325,activities
4326,assists
4327,database
4328,design
4329,particularly
4330,regarding
4331,design
4332,maintainability
4333,scalability
4334,prepares
4335,detailed
4336,technical
4337,specifications
4338,provides
4339,database
4340,programming
4341,troubleshooting
4342,management
4343,problems
4344,affecting
4345,enterprise
4346,database
4347,applications
4348,well
4349,developing
4350,area
4351,future
4352,expansion
4353,provides
4354,escalated
4355,support
4356,resolution
4357,open
4358,database
4359,issues
4360,customer
4361,support
4362,manages
4363,reviews
4364,code
4365,deployment
4366,promotion
4367,development
4368,environments
4369,qa
4370,production
4371,systems
4372,monitors
4373,performance
4374,metrics
4375,makes
4376,enhancements
4377,suggestions
4378,design
4379,infrastructure
4380,necessary
4381,plans
4382,projects
4383,system
4384,capacity
4385,budgeting
4386,licensing
4387,purposes
4388,provides
4389,guidance
4390,mentors
4391,staff
4392,developers
4393,acts
4394,technical
4395,escalation
4396,point
4397,provides
4398,database
4399,standards
4400,performance
4401,testing
4402,r
4403,develops
4404,strong
4405,vendor
4406,relationships
4407,resolve
4408,problems
4409,coordinates
4410,delivery
4411,products
4412,provides
4413,on-call
4414,support
4415,rotating
4416,schedule
4417,performs
4418,job-related
4419,assigned
4420,apparent
4421,performance
4422,tuning
4423,query
4424,execution
4425,plans
4426,stored
4427,procedures
4428,t-sql
4429,pl/sql
4430,data
4431,warehousing
4432,dbms
4433,internals
4434,sql
4435,server
4436,2012
4437,higher
4438,virtualized
4439,platforms
4440,database
4441,architectural
4442,design
4443,performance
4444,assessments
4445,writing
4446,database
4447,server
4448,code
4449,possess
4450,expert
4451,knowledge
4452,entire
4453,software
4454,development
4455,lifecycle
4456,waterfall
4457,agile
4458,knowledge
4459,big
4460,data
4461,plus
4462,knowledge
4463,mdm
4464,plus
4465,capable
4466,prioritizing
4467,managing
4468,assignments
4469,tasks
4470,significant
4471,projects
4472,completion
4473,minimal
4474,supervision
4475,create
4476,maintain
4477,documentation
4478,development
4479,standards
4480,use
4481,republic
4482,write
4483,reports
4484,correspondence
4485,procedures
4486,manuals
4487,interact
4488,personnel
4489,levels
4490,resolve
4491,issues
4492,provide
4493,solutions
4494,timely
4495,manner
4496,capable
4497,prioritizing
4498,managing
4499,assignments
4500,tasks
4501,significant
4502,projects
4503,completion
4504,minimal
4505,supervision
4506,create
4507,maintain
4508,documentation
4509,development
4510,standards
4511,use
4512,republic
4513,write
4514,reports
4515,correspondence
4516,procedures
4517,manuals
4518,interact
4519,personnel
4520,levels
4521,resolve
4522,issues
4523,provide
4524,solutions
4525,timely
4526,manner
4527,bachelor
4528,degree
4529,higher
4530,computer
4531,sciences
4532,information
4533,technology
4534,engineering
4535,related
4536,degree
4537,5
4538,years
4539,two
4540,relational
4541,database
4542,systems
4543,sql
4544,server
4545,2012
4546,higher
4547,oracle
4548,12c
4549,higher
4550,mysql
4551,2
4552,years
4553,nosql
4554,database
4555,systems
4556,dynamodb
4557,marklogic
4558,mongo
4559,db
4560,hadoop
4561,2
4562,years
4563,cloud
4564,environments
4565,aws
4566,google
4567,microsoft
4568,azure
4569,oracle
4570,cloud
4571,matrix
4572,committed
4573,providing
4574,environment
4575,values
4576,diversity
4577,equity
4578,inclusion
4579,respect
4580,discriminate
4581,based
4582,upon
4583,religious
4584,creed
4585,ancestry
4586,condition
4587,genetic
4588,information
4589,including
4590,registered
4591,domestic
4592,partnership
4593,including
4594,pregnancy
4595,childbirth
4596,lactation
4597,related
4598,conditions
4599,including
4600,identity
4601,expression
4602,40
4603,military
4604,and/or
4605,matrix
4606,committed
4607,providing
4608,access
4609,accommodations
